IENG	INFOENGINE OTC		IENG		NSPD		PL	WARSAW	WWW.INFOENGINE.PL	EXPIRED	Europe	Central Europe	0	1
IEOS	IBKR EOS ATS	INTERACTIVE BROKERS LLC	IBKR	IBKR	ATSS	IEOS	US	GREENWICH	WWW.INTERACTIVEBROKERS.COM	ACTIVE	Americas	North America	1	1
IEPA	INTERCONTINENTAL EXCHANGE		IFUS	IFUS	NSPD	ICE	US	ATLANTA	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IEXA	IEX DAP LLC	IEX DAP LLC	IEXA		ATSS		US	NEW YORK	WWW.IEX.IO	ACTIVE	Americas	North America	0	1
IEXC	INVESTORS EXCHANGE - DAX FACILITY	IEX DAX LLC	IEXG	IEXG	RMKT	IEX DAX	US	NEW YORK	WWW.IEX.IO	ACTIVE	Americas	North America	1	1
IEXD	INVESTORS EXCHANGE - DARK	INVESTORS EXCHANGE LLC	IEXG	IEXG	NSPD	IEX	US	NEW YORK	WWW.IEX.IO	ACTIVE	Americas	North America	1	1
IEXG	INVESTORS EXCHANGE	INVESTORS EXCHANGE LLC	IEXG		NSPD	IEX	US	NEW YORK	WWW.IEX.IO	ACTIVE	Americas	North America	0	1
IFAD	ICE FUTURES ABU DHABI		IFAD		NSPD		AE	ABU DHABI	WWW.THEICE.COM	ACTIVE	Asia	Western Asia	0	1
IFBX	IRAN FARA BOURSE		IFBX		RMKT	IFB	IR	TEHRAN	WWW.IFB.IR	ACTIVE	Asia	Southern Asia	0	1
IFCA	ICE FUTURES CANADA		IFCA		NSPD		CA	WINNIPEG	WWW.THEICE.COM	EXPIRED	Americas	North America	0	1
IFED	ICE FUTURES U.S. ENERGY DIVISION		IFUS	IFUS	NSPD		US	NEW YORK	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IFEN	ICE FUTURES EUROPE - OIL AND REFINED PRODUCTS DIVISION		IFEU	IFEU	NSPD		GB	LONDON	WWW.THEICE.COM	ACTIVE	Europe	Northern Europe	1	1
IFEU	ICE FUTURES EUROPE		IFEU		NSPD		GB	LONDON	WWW.THEICE.COM	ACTIVE	Europe	Northern Europe	0	1
